ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,raw_ntee_code,subseccd,sub_name,strein,ntee_letter
766131644,Wade Mcneill Exempt Unitrust,% JPMORGAN CHASE BANK NA,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0,3,3,1000,2024-10-01,1,4,928000000,2,1,2023-12-01,8,9,0,1,12,100.0,0.0,,T22,,2024-12-19T14:51:24.251Z,2025-11-18T01:40:23.218Z,current_2025_11_18,T22,3,Wade Mcneill Exempt Unitrust,76-6131644,T
362472748,Association For Individual Development,,309 NEW INDIAN TRAIL CT,Aurora,IL,60506-2411,0,3,3,1200,1963-05-01,1,16,059160000,1,1,2024-06-01,8,9,1,0,6,33443407.0,52501661.0,52453797.0,P82Z,,2023-05-09T20:29:21.425Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P82Z,3,Association For Individual Development,36-2472748,P
611405669,Christopher L & M Susan Gust Foundation,% M SUSAN GUST,141 W JACKSON BLVD,Chicago,IL,60604-2992,0,3,3,1000,2003-10-01,1,4,000000000,1,1,2024-12-01,9,9,0,1,12,63489877.0,52752423.0,,T20,,2023-05-09T20:33:02.041Z,2025-11-18T01:40:16.862Z,current_2025_11_18,T20,3,Christopher L & M Susan Gust Foundation,61-1405669,T
370645239,Carlinville Area Hospital Assocation,,20733 N BROAD ST,Carlinville,IL,62626-3710,0,3,3,1000,1956-08-01,1,12,150000000,1,1,2024-07-01,8,9,1,0,7,40073743.0,56242266.0,52350886.0,E22,,2023-05-09T20:29:40.575Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E22,3,Carlinville Area Hospital Assocation,37-0645239,E
363679911,Abbott Laboratories Employer Credit Union,% ATTN OPERATIONS,325 TRI STATE PKWY,Gurnee,IL,60031-5280,0,14,3,1000,2001-07-01,2,0,000000000,5,1,2024-12-01,9,9,1,0,12,1037809507.0,66350748.0,52175623.0,W61,,2023-05-09T20:29:29.059Z,2025-11-18T01:38:58.133Z,current_2025_11_18,W61,14,Abbott Laboratories Employer Credit Union,36-3679911,W
362170901,Planned Parenthood Of Illinois,,17 N STATE STREET,Chicago,IL,60602-3315,0,3,3,1200,1948-07-01,1,15,161180059,1,1,2024-06-01,9,9,1,0,6,91463255.0,130642428.0,51940170.0,E420,,2023-05-09T20:29:20.491Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E420,3,Planned Parenthood Of Illinois,36-2170901,E
360731170,American Veterinary Medical Association,,1931 N MEACHAM RD STE 100,Schaumburg,IL,60173-4340,1017,6,6,2000,1947-12-01,2,0,205000000,1,1,2023-12-01,9,9,1,0,12,90743562.0,79030315.0,51676271.0,K03,,2023-05-09T20:29:19.658Z,2025-11-18T01:38:52.395Z,current_2025_11_18,K03,6,American Veterinary Medical Association,36-0731170,K
276820275,Kraft Foods Global Inc Retiree Health And Life Benefit Tr,% THE NORTHERN TRUST COMPANY,200 E RANDOLPH ST STE 7500,Chicago,IL,60601-7012,0,9,3,1000,2013-12-01,2,0,000000000,2,1,2023-12-01,9,9,1,0,12,926429108.0,484336991.0,51673149.0,Y43,,2023-05-09T20:28:03.998Z,2025-11-18T01:38:27.224Z,current_2025_11_18,Y43,9,Kraft Foods Global Inc Retiree Health And Life Benefit Tr,27-6820275,Y
362233542,Mather,% CAROL SUSSENBACH,1603 ORRINGTON AVE STE 1800,Evanston,IL,60201-5019,0,3,3,1000,2015-01-01,1,23,150382000,1,1,2023-12-01,9,9,1,0,12,225031071.0,51316231.0,51316231.0,P19,,2023-05-09T20:29:20.915Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P19,3,Mather,36-2233542,P
364202184,Youth Connection Charter School,% SHEILA VINSON,10 W 35TH ST STE 11F4-2,Chicago,IL,60616-5338,0,3,3,1000,1999-06-01,1,11,000000000,1,1,2024-06-01,8,9,1,0,6,21672064.0,51043295.0,51043295.0,B20,,2023-05-09T20:29:33.064Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B20,3,Youth Connection Charter School,36-4202184,B
364443093,Elevate Energy,% KATHRYN SUE THOLIN,322 S GREEN ST STE 300,Chicago,IL,60607-3544,0,3,3,1000,2013-06-01,1,15,000000000,1,1,2024-12-01,9,9,1,0,12,58343027.0,84015981.0,60915201.0,C35,,2023-05-09T20:29:34.941Z,2025-11-18T01:38:58.133Z,current_2025_11_18,C35,3,Elevate Energy,36-4443093,C
362706578,Cornerstone Service Inc,,777 JOYCE ROAD,Joliet,IL,60436-1876,0,3,3,1200,1969-12-01,1,15,566160000,1,1,2024-06-01,8,9,1,0,6,42856330.0,50754359.0,50691648.0,P800,Will County Sheltered Workshop,2023-05-09T20:29:22.134Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P800,3,Cornerstone Service Inc Will County Sheltered Workshop,36-2706578,P
370684691,Memorial Hospital Association,,PO BOX 160,Carthage,IL,62321-0160,0,3,3,1000,1956-12-01,1,12,150000000,1,1,2024-12-01,8,9,1,0,12,49504003.0,55380479.0,54499965.0,E22,,2023-05-09T20:29:40.856Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E22,3,Memorial Hospital Association,37-0684691,E
362815382,Evangelical Retirement Homes Of Greater Chicago Inc,,350 W SCHAUMBURG ROAD,Schaumburg,IL,60194-3464,0,3,3,1000,1975-08-01,1,16,153382000,1,1,2023-03-01,9,9,1,0,3,109870031.0,50961970.0,50389165.0,P750,Friendship Village Of Schaumburg,2023-05-09T20:29:22.355Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P750,3,Evangelical Retirement Homes Of Greater Chicago Inc Friendship Village Of Schaumburg,36-2815382,P
362171732,Francis W Parker School,% FRAN,330 W WEBSTER AVE,Chicago,IL,60614-3820,0,3,3,2000,1932-05-01,1,11,046030000,1,1,2024-06-01,9,9,1,0,6,190750185.0,54417338.0,50317540.0,B200,,2023-05-09T20:29:20.627Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B200,3,Francis W Parker School,36-2171732,B
362434562,Little City Foundation,,1760 W ALGONQUIN RD,Palatine,IL,60067-4791,0,3,3,1200,1959-10-01,1,16,030160927,1,1,2024-06-01,8,9,1,0,6,40179757.0,51800566.0,50095529.0,P700,,2023-05-09T20:29:21.354Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P700,3,Little City Foundation,36-2434562,P
363828320,Pcc Community Wellness Center,% ROBERT URSO,14 LAKE ST,Oak Park,IL,60302-2606,0,3,3,1000,1992-06-01,1,12,154165000,1,1,2024-06-01,9,8,1,0,6,50450171.0,49954599.0,49954599.0,E320,,2023-05-09T20:29:30.390Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E320,3,Pcc Community Wellness Center,36-3828320,E
362167809,National Safety Council,,1121 SPRING LAKE DR,Itasca,IL,60143-3200,0,3,3,2000,1953-12-01,1,16,059000000,1,1,2024-06-01,9,9,1,0,6,57897015.0,70307951.0,49917457.0,M400,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,M400,3,National Safety Council,36-2167809,M
362167758,Jewish Community Centers Of Chicago,% PAYROLL,300 REVERE DR,Northbrook,IL,60062-1589,0,3,3,1000,1923-11-01,1,15,324000000,1,1,2024-06-01,9,9,1,0,6,57489975.0,51148697.0,49536009.0,P280,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,P280,3,Jewish Community Centers Of Chicago,36-2167758,P
362167032,Youth Guidance,% YOUT,1 NORTH LASALLE ST,Chicago,IL,60602-3902,0,3,3,2000,2003-08-01,1,15,328029059,1,1,2024-06-01,9,9,1,0,6,52899523.0,68437920.0,49525584.0,B80,,2023-05-09T20:29:20.348Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B80,3,Youth Guidance,36-2167032,B
370793762,Crawford Hospital District,% RICK CARLSON,1000 N ALLEN ST,Robinson,IL,62454-1167,0,3,3,1000,2003-05-01,1,12,000000000,1,1,,9,8,14,0,4,,,,E20,Crawford Memorial Hospital,2023-05-09T20:29:41.136Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E20,3,Crawford Hospital District Crawford Memorial Hospital,37-0793762,E
362179802,Schwab Rehabilitation Hosptial And Care Network,% GARY KRUGEL CFO,CALIFORNIA AVENUE AT 15TH STREET,Chicago,IL,60608-0000,0,3,3,1000,1939-12-01,1,16,059179150,1,1,2024-06-01,9,8,1,0,6,87550926.0,48681227.0,48681227.0,E220,Network,2023-05-09T20:29:20.627Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E220,3,Schwab Rehabilitation Hosptial And Care Network Network,36-2179802,E
237426289,Harrisburg Medical Center Inc,,PO BOX 3988,Carbondale,IL,62902-3988,0,3,3,1200,1975-02-01,1,12,150161162,1,1,2024-03-01,8,8,1,0,3,31196981.0,48635696.0,48584895.0,E220,,2023-05-09T20:27:13.426Z,2025-11-18T01:38:08.442Z,current_2025_11_18,E220,3,Harrisburg Medical Center Inc,23-7426289,E
364266878,Mather Investments Nfp,% CAROL SUSSENBACH,1560 SHERMAN AVE STE 1010,Evanston,IL,60201-4803,0,3,3,1000,2001-04-01,1,16,000000000,1,1,2023-12-01,9,8,1,0,12,139372022.0,48376580.0,48376580.0,P81,,2023-05-09T20:29:33.578Z,2025-11-18T01:38:58.133Z,current_2025_11_18,P81,3,Mather Investments Nfp,36-4266878,P
370661202,Fairfield Memorial Hospital Association,% JIM BASCH,303 NW 11TH ST,Fairfield,IL,62837-1203,0,3,3,1000,1945-09-01,1,12,150000000,1,1,2024-06-01,9,8,1,0,6,55359234.0,48377263.0,48295823.0,E22Z,,2023-05-09T20:29:40.643Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E22Z,3,Fairfield Memorial Hospital Association,37-0661202,E
300200478,United Way Of Metropolitan Chicago Inc,% RONALD DENARD,222 MERCHANDISE MART PLZ,Chicago,IL,60654-1103,4371,3,6,1000,2004-02-01,1,15,600279349,5,1,2024-06-01,8,9,1,0,6,49451698.0,51590903.0,48290575.0,T70,,2023-05-09T20:28:05.348Z,2025-11-18T01:38:27.224Z,current_2025_11_18,T70,3,United Way Of Metropolitan Chicago Inc,30-0200478,T
362515281,Adler University,% SAMANTHA LI,17 N DEARBORN ST,Chicago,IL,60602-4310,0,3,3,2000,1965-09-01,1,11,046030918,1,1,2024-08-01,9,9,1,0,8,51354629.0,54746066.0,48084745.0,B5XZ,,2023-05-09T20:29:21.571Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B5XZ,3,Adler University,36-2515281,B
540907624,Opportunity International Inc,% OPPO,101 N WACKER DR STE 1150,Chicago,IL,60606-7304,0,3,3,1200,1973-01-01,1,15,994059911,1,1,2024-09-01,9,8,1,0,9,68689756.0,49339654.0,47809537.0,Q320,,2023-05-09T20:32:14.820Z,2025-11-18T01:39:58.570Z,current_2025_11_18,Q320,3,Opportunity International Inc,54-0907624,Q
366068452,Vibrant Credit Union,%,6600 44TH AVE,Moline,IL,61265-8127,0,14,3,1000,1936-09-01,2,0,251603000,5,1,2023-12-01,9,9,1,0,12,1054150884.0,55612427.0,47308712.0,W61,,2023-05-09T20:29:37.974Z,2025-11-18T01:39:01.266Z,current_2025_11_18,W61,14,Vibrant Credit Union,36-6068452,W
370661500,Christian Social Service Of Illinois,,8601 WEST MAIN STREET SUITE 20,Belleville,IL,62223-1719,0,3,3,1000,2012-04-01,1,15,001030150,1,1,2024-06-01,8,8,1,0,6,21604296.0,48770357.0,47052571.0,P20,,2023-05-09T20:29:40.716Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P20,3,Christian Social Service Of Illinois,37-0661500,P
361799520,South Shore Hospital Corporation,,8012 S CRANDON AVE,Chicago,IL,60617-1124,0,3,3,1000,1977-02-01,1,12,150000000,1,1,2023-12-01,8,8,1,0,12,17170293.0,46809306.0,46778314.0,E220,,2023-05-09T20:29:20.046Z,2025-11-18T01:38:52.395Z,current_2025_11_18,E220,3,South Shore Hospital Corporation,36-1799520,E
410793046,American Academy Of Dermatology Inc,,9500 W BRYN MAWRSUITE500,Rosemont,IL,60018-0000,0,3,3,1200,1959-06-01,1,16,059602000,1,1,2023-12-01,9,9,1,0,12,108692113.0,66588161.0,46654777.0,G90,,2023-05-09T20:30:25.752Z,2025-11-18T01:39:18.895Z,current_2025_11_18,G90,3,American Academy Of Dermatology Inc,41-0793046,G
362110592,American Academy Of Orthopedic Surgeons,,9400 W HIGGINS RD STE 500,Rosemont,IL,60018-4976,0,3,3,1000,1949-04-01,1,16,059205000,1,1,2023-12-01,9,9,1,0,12,187086157.0,101103617.0,46499521.0,G030,,2023-05-09T20:29:20.277Z,2025-11-18T01:38:52.395Z,current_2025_11_18,G030,3,American Academy Of Orthopedic Surgeons,36-2110592,G
362170873,Maryville Academy,,1150 N RIVER RD,Des Plaines,IL,60016-1214,928,3,9,1700,1946-03-01,1,13,001150120,5,1,2024-06-01,9,9,1,0,6,111756612.0,101134444.0,46463512.0,P730,,2023-05-09T20:29:20.491Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P730,3,Maryville Academy,36-2170873,P
362167842,Rockford University,,5050 E STATE ST,Rockford,IL,61108-2311,0,3,3,2000,1937-05-01,1,11,046030000,5,1,2024-06-01,9,8,1,0,6,65210087.0,46377611.0,45836998.0,B430,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B430,3,Rockford University,36-2167842,B
370673512,Iroquois Memorial Hospital And Resident Home,,200 E FAIRMAN AVE,Watseka,IL,60970-1644,0,3,3,1000,1923-06-01,1,12,150000000,1,1,2023-09-01,8,8,1,0,9,27293312.0,45494945.0,45486602.0,E22Z,,2023-05-09T20:29:40.787Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E22Z,3,Iroquois Memorial Hospital And Resident Home,37-0673512,E
362169139,The Chicago Lighthouse For People Who Are Blind Or Visually Impaired,% MARY LYNNE JANUSZEWSKI,1850 W ROOSEVELT ROAD,Chicago,IL,60608-1200,0,3,3,1000,2021-06-01,1,15,030566927,1,1,2024-06-01,8,9,1,0,6,46821386.0,51635400.0,45351225.0,P86,,2023-05-09T20:29:20.421Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P86,3,The Chicago Lighthouse For People Who Are Blind Or Visually Impaired,36-2169139,P
363478388,Covenant Retirement Communities Inc,% DAVID ERICKSON,5700 OLD ORCHARD RD STE 100,Skokie,IL,60077-1036,2650,3,9,7000,1975-07-01,1,10,001000000,5,1,2024-09-01,9,8,1,0,9,364266886.0,48458558.0,45251715.0,P750,,2023-05-09T20:29:27.275Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P750,3,Covenant Retirement Communities Inc,36-3478388,P
361505770,Morton Arboretum,% MORT,4100 ILLINOIS ROUTE 53,Lisle,IL,60532-1288,0,3,3,1200,1925-06-01,1,15,161180350,2,1,2023-12-01,9,9,1,0,12,354910949.0,117879019.0,45149282.0,C410,,2023-05-09T20:29:19.956Z,2025-11-18T01:38:52.395Z,current_2025_11_18,C410,3,Morton Arboretum,36-1505770,C
364249586,Greater Family Health,,3150 WEST HIGGINS ROAD,Hoffman Estates,IL,60169-7237,0,3,3,1000,2002-05-01,1,15,000000000,1,1,2024-06-01,8,8,1,0,6,35179799.0,45019514.0,45019514.0,E99,,2023-05-09T20:29:33.428Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E99,3,Greater Family Health,36-4249586,E
453251182,Center For Youth And Family Solutions,,2610 W RICHWOODS BLVD,Peoria,IL,61604-7112,0,3,3,1000,2012-01-01,1,15,000000000,1,1,2024-06-01,8,8,1,0,6,15257643.0,44964136.0,44934635.0,P32,,2023-05-09T20:30:58.633Z,2025-11-18T01:39:30.851Z,current_2025_11_18,P32,3,Center For Youth And Family Solutions,45-3251182,P
237294685,Sertoma Star Services Inc,,1005 W END AVE,Chicago Hts,IL,60411-2742,0,3,3,1200,1973-11-01,1,15,160399149,1,1,2024-06-01,9,8,1,0,6,51141563.0,47284117.0,44570169.0,J300,,2023-05-09T20:27:08.460Z,2025-11-18T01:38:08.442Z,current_2025_11_18,J300,3,Sertoma Star Services Inc,23-7294685,J
370808925,Hopedale Medical Foundation,,107 TREMONT ST,Hopedale,IL,61747-7525,0,3,3,1000,1964-01-01,1,12,150575000,1,1,2024-06-01,9,8,1,0,6,74307140.0,46426392.0,44428185.0,E22I,,2023-05-09T20:29:41.206Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E22I,3,Hopedale Medical Foundation,37-0808925,E
204560540,Midwest Medical Center,% TRACY L BAUER,1 MEDICAL CENTER DR,Galena,IL,61036-8118,0,3,3,1000,2006-08-01,1,12,000000000,1,1,2024-09-01,9,8,1,0,9,64362726.0,44418899.0,44369940.0,E11,,2023-05-09T20:26:28.610Z,2025-11-18T01:37:53.962Z,current_2025_11_18,E11,3,Midwest Medical Center,20-4560540,E
366219511,Operating Engineers Local 150 Apprenticeship Fund,,6150 JOLIET RD,Countryside,IL,60525-3956,0,3,3,2100,1970-05-01,1,16,566000000,2,1,2024-12-01,9,8,1,0,12,103164974.0,44383339.0,44322054.0,J220,,2023-05-09T20:29:39.472Z,2025-11-18T01:39:01.266Z,current_2025_11_18,J220,3,Operating Engineers Local 150 Apprenticeship Fund,36-6219511,J
363213132,Lawyers Trust Fund Of Illinois,,1 E WACKER DR,Chicago,IL,60601-1474,0,3,3,1000,1983-08-01,1,17,462041602,1,1,2024-06-01,9,9,1,0,6,59059830.0,75140937.0,44227030.0,T90Z,,2023-05-09T20:29:24.803Z,2025-11-18T01:38:55.197Z,current_2025_11_18,T90Z,3,Lawyers Trust Fund Of Illinois,36-3213132,T
201890414,Heartland Health System Inc,% DENNIS J PLUARD,1000 HEALTH CENTER DR,Mattoon,IL,61938-4644,0,3,3,1000,2019-11-01,1,12,000000000,1,1,2024-06-01,9,8,1,0,6,65078278.0,44168015.0,44168015.0,E22,Fayette County Hospital & Long Term,2023-05-09T20:26:21.670Z,2025-11-18T01:37:50.743Z,current_2025_11_18,E22,3,Heartland Health System Inc Fayette County Hospital & Long Term,20-1890414,E
710935903,Caerus Foundation Inc,,3100 SANDERS ROAD 500,Northbrook,IL,60062-7155,0,3,3,1000,2003-08-01,1,4,000000000,1,1,2023-12-01,9,9,0,1,12,207719528.0,165631748.0,,T22,,2023-05-09T20:33:08.388Z,2025-11-18T01:40:20.080Z,current_2025_11_18,T22,3,Caerus Foundation Inc,71-0935903,T
201030638,Mather Foundation,% CAROL SUSSENBACH,1560 SHERMAN AVE STE 1010,Evanston,IL,60201-4803,0,3,3,1000,2004-10-01,1,17,000000000,1,1,2023-12-01,9,9,1,0,12,733657489.0,113075407.0,44153743.0,E19,,2023-05-09T20:26:19.320Z,2025-11-18T01:37:50.743Z,current_2025_11_18,E19,3,Mather Foundation,20-1030638,E
363290904,Freeport Regional Health Care Found Ation,,1045 W STEPHENSON ST,Freeport,IL,61032-4864,0,3,3,1000,1985-07-01,1,17,602000000,1,1,2023-12-01,8,8,1,0,12,42191160.0,44170307.0,44131773.0,E110,,2023-05-09T20:29:25.471Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E110,3,Freeport Regional Health Care Found Ation,36-3290904,E
376062326,Pana Community Hospital Association,% JAMES MOON CFO,101 E 9TH ST,Pana,IL,62557-1716,0,3,3,1000,1967-06-01,1,12,927150000,1,1,2024-12-01,9,8,1,0,12,60198064.0,45840686.0,45818486.0,E22,,2023-05-09T20:29:49.714Z,2025-11-18T01:39:04.098Z,current_2025_11_18,E22,3,Pana Community Hospital Association,37-6062326,E
362387148,Trinity Christian College Association,% JULIA FOUST,6601 W COLLEGE DR,Palos Heights,IL,60463-1768,0,3,3,1200,1961-07-01,1,11,046030000,1,1,2024-06-01,9,8,1,0,6,72284919.0,44155836.0,43724903.0,B420,,2023-05-09T20:29:21.207Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B420,3,Trinity Christian College Association,36-2387148,B
884142509,Deaconess Illinois Red Bud Regional Hospital Inc,% JENNA WILL,325 SPRING ST,Red Bud,IL,62278-1105,0,3,3,1000,2024-02-01,1,12,000000000,1,1,2024-09-01,8,8,1,0,9,45316520.0,43165018.0,43165018.0,E22,,2024-03-28T16:44:39.928Z,2025-11-18T01:41:03.615Z,current_2025_11_18,E22,3,Deaconess Illinois Red Bud Regional Hospital Inc,88-4142509,E
364143598,Achievement Unlimited Inc,% RON WILSON,285 S FARNHAM ST,Galesburg,IL,61401-5323,0,3,3,1000,1997-09-01,1,16,995160399,1,1,2024-06-01,9,9,1,0,6,51141423.0,66035091.0,43116350.0,L99,,2023-05-09T20:29:32.704Z,2025-11-18T01:38:58.133Z,current_2025_11_18,L99,3,Achievement Unlimited Inc,36-4143598,L
364147437,Proctor Health Systems,,611 W PARK ST,Urbana,IL,61801-2529,0,3,3,1000,1999-11-01,1,12,000000000,1,1,2023-12-01,8,8,1,0,12,41699839.0,42999692.0,42999092.0,E300,,2023-05-09T20:29:32.704Z,2025-11-18T01:38:58.133Z,current_2025_11_18,E300,3,Proctor Health Systems,36-4147437,E
363385581,Covenant Living At Windsor Park,% DAVID ERICKSON,124 WINDSOR PARK DR,Carol Stream,IL,60188-1986,2650,3,9,7000,1975-07-01,1,10,001000000,5,1,2024-09-01,9,8,1,0,9,121766943.0,42970663.0,42970663.0,P750,Windsor Park Manor,2023-05-09T20:29:26.623Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P750,3,Covenant Living At Windsor Park Windsor Park Manor,36-3385581,P
351902841,Lifesong For Orphans Inc,% GARY RINGGER,101 N WESTERN AVE,Gridley,IL,61744-4102,0,3,3,1000,1994-03-01,1,15,994029000,1,1,2024-06-01,9,9,1,0,6,71771295.0,50056740.0,42820792.0,Q330,,2023-05-09T20:29:10.342Z,2025-11-18T01:38:49.518Z,current_2025_11_18,Q330,3,Lifesong For Orphans Inc,35-1902841,Q
464499862,Global Charitable Fund,% DAVID HASSEN,118 NORTH CLINTON STREET,Chicago,IL,60661-2386,0,3,3,1000,2017-10-01,1,15,000000000,1,1,2024-12-01,7,8,1,0,12,5746395.0,42227460.0,42227460.0,T30,,2023-05-09T20:31:21.349Z,2025-11-18T01:39:41.017Z,current_2025_11_18,T30,3,Global Charitable Fund,46-4499862,T
370966854,Shawnee Health Service And Development Corp,,109 CALIFORNIA ST,Carterville,IL,62918-1923,0,3,3,1000,1977-05-01,1,15,164165179,1,1,2024-06-01,8,8,1,0,6,25592743.0,42110178.0,42110178.0,E39Z,,2023-05-09T20:29:41.571Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E39Z,3,Shawnee Health Service And Development Corp,37-0966854,E
362882124,Carole Robertson Center For Learning,,1111 S WESTERN AVE SUITE B,Chicago,IL,60612-4146,0,3,3,1200,1976-07-01,1,15,574328000,1,1,2024-06-01,8,8,1,0,6,22736462.0,42142096.0,42082922.0,P330,,2023-05-09T20:29:22.496Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P330,3,Carole Robertson Center For Learning,36-2882124,P
465053786,Dauten Family Foundation,% KENT P DAUTEN,155 N WACKER DR STE 4150,Chicago,IL,60606-1788,0,3,3,1000,2014-07-01,1,4,000000000,1,1,2024-12-01,8,8,0,1,12,32412441.0,41915379.0,,F70,,2023-05-09T20:31:23.162Z,2025-11-18T01:39:41.017Z,current_2025_11_18,F70,3,Dauten Family Foundation,46-5053786,F
363005527,Chicago School Of Professional Psychology Inc,% MICHAEL SHERMAN,203 N LA SALLE ST STE 1900,Chicago,IL,60601-1263,0,3,3,2100,1980-08-01,1,11,046030059,1,1,2024-05-01,9,9,1,0,5,87024474.0,75865003.0,41863124.0,B5XZ,,2023-05-09T20:29:23.159Z,2025-11-18T01:38:55.197Z,current_2025_11_18,B5XZ,3,Chicago School Of Professional Psychology Inc,36-3005527,B
370661208,Hillsboro Area Hospital Inc,,1200 E TREMONT ST,Hillsboro,IL,62049-1912,0,3,3,1000,1938-04-01,1,12,150000000,5,1,2024-06-01,9,8,1,0,6,63095164.0,41789902.0,41785078.0,E220,,2023-05-09T20:29:40.643Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E220,3,Hillsboro Area Hospital Inc,37-0661208,E
20464400,Alliance For Clinical Trials In Oncology Foundation,% MARY A SHERRELL TREASURER,311 S WACKER DR,Chicago,IL,60606-6604,0,3,3,1000,1994-09-01,1,15,161000000,1,1,2023-12-01,9,9,1,0,12,118132432.0,55809867.0,41500086.0,H31Z,Calgb Foundation,2023-05-09T20:26:06.450Z,2025-11-18T01:37:47.981Z,current_2025_11_18,H31Z,3,Alliance For Clinical Trials In Oncology Foundation Calgb Foundation,02-0464400,H
362382853,Rest Haven Illiana Christian Convalescent Home,% WILLIAM DEYOUNG,18670 GRAPHICS DR STE 106,Tinley Park,IL,60477-4605,0,3,3,1700,1960-06-01,1,16,150000000,1,1,2023-12-01,9,9,1,0,12,57755855.0,59742619.0,41176901.0,E910,Providence Life Services,2023-05-09T20:29:21.207Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E910,3,Rest Haven Illiana Christian Convalescent Home Providence Life Services,36-2382853,E
390848401,St Clare Memorial Hospital Inc,,4936 LAVERNA RD,Springfield,IL,62707-9797,0,3,3,1000,1953-08-01,1,12,150000000,1,1,2024-06-01,8,8,1,0,6,41122623.0,40763738.0,40744989.0,E22,,2023-05-09T20:30:12.616Z,2025-11-18T01:39:12.973Z,current_2025_11_18,E22,3,St Clare Memorial Hospital Inc,39-0848401,E
362246703,Window To The World Communications Inc,% WIND,5400 N SAINT LOUIS AVE,Chicago,IL,60625-4623,0,3,3,2000,1958-12-01,1,15,059120927,1,1,2024-06-01,9,8,1,0,6,92877991.0,48311438.0,40118972.0,A320,,2023-05-09T20:29:20.915Z,2025-11-18T01:38:55.197Z,current_2025_11_18,A320,3,Window To The World Communications Inc,36-2246703,A
363412054,Aids Foundation Of Chicago,% LEILANI NAVALTA,200 W MONROE ST STE 1150,Chicago,IL,60606-5036,0,3,3,1000,1986-03-01,1,15,569994179,1,1,2024-06-01,8,8,1,0,6,19832791.0,40555782.0,40047349.0,G81Z,,2023-05-09T20:29:26.827Z,2025-11-18T01:38:55.197Z,current_2025_11_18,G81Z,3,Aids Foundation Of Chicago,36-3412054,G
363999692,University Of Chicago Retiree Medical Tr,% JENNIE BENNETT,6054 S DREXEL AVE,Chicago,IL,60637-2612,0,3,3,1000,1997-08-01,1,17,265268000,2,1,2024-06-01,9,9,1,0,6,122482409.0,59773061.0,39822192.0,Y20,,2023-05-09T20:29:31.749Z,2025-11-18T01:38:58.133Z,current_2025_11_18,Y20,3,University Of Chicago Retiree Medical Tr,36-3999692,Y
